timestamp,sensor_name,temperature
2026-03-26T16:36:11.704499,Temperature_1_000008abfdaf,21.375
2026-03-26T16:36:12.500016,Temperature_2_000008ae137d,26.25
2026-03-26T16:36:13.300050,Temperature_3_000008ac6b12,22.25
2026-03-26T16:36:15.123977,Temperature_1_000008abfdaf,21.375
2026-03-26T16:36:15.924849,Temperature_2_000008ae137d,26.25
2026-03-26T16:36:16.723934,Temperature_3_000008ac6b12,22.25
2026-03-26T16:36:18.586924,Temperature_1_000008abfdaf,21.625
2026-03-26T16:36:19.420273,Temperature_2_000008ae137d,26.25
2026-03-26T16:36:20.216022,Temperature_3_000008ac6b12,22.25
2026-03-26T16:36:22.032280,Temperature_1_000008abfdaf,21.625
2026-03-26T16:36:22.836010,Temperature_2_000008ae137d,26.25
2026-03-26T16:36:23.636941,Temperature_3_000008ac6b12,22.25
2026-03-26T16:36:25.429494,Temperature_1_000008abfdaf,21.625
2026-03-26T16:36:26.228055,Temperature_2_000008ae137d,26.25
2026-03-26T16:36:27.032271,Temperature_3_000008ac6b12,22.5
2026-03-26T16:36:28.852223,Temperature_1_000008abfdaf,21.625
2026-03-26T16:36:29.652033,Temperature_2_000008ae137d,26.75
2026-03-26T16:36:30.452422,Temperature_3_000008ac6b12,22.625
2026-03-26T16:36:32.250429,Temperature_1_000008abfdaf,21.875
2026-03-26T16:36:33.081369,Temperature_2_000008ae137d,26.75
2026-03-26T16:36:33.876631,Temperature_3_000008ac6b12,22.625
2026-03-26T16:36:35.667945,Temperature_1_000008abfdaf,21.875
2026-03-26T16:36:36.472282,Temperature_2_000008ae137d,26.75
2026-03-26T16:36:37.275979,Temperature_3_000008ac6b12,22.625
2026-03-26T16:36:39.097597,Temperature_1_000008abfdaf,21.875
2026-03-26T16:36:39.891984,Temperature_2_000008ae137d,26.75
2026-03-26T16:36:40.707960,Temperature_3_000008ac6b12,22.625
2026-03-26T16:36:42.517390,Temperature_1_000008abfdaf,22.0
2026-03-26T16:36:43.320123,Temperature_2_000008ae137d,27.0
2026-03-26T16:36:44.121030,Temperature_3_000008ac6b12,22.625
2026-03-26T16:36:45.915583,Temperature_1_000008abfdaf,22.0
2026-03-26T16:36:46.740101,Temperature_2_000008ae137d,27.0
2026-03-26T16:36:47.540206,Temperature_3_000008ac6b12,22.625
2026-03-26T16:36:49.338531,Temperature_1_000008abfdaf,22.125
2026-03-26T16:36:50.176043,Temperature_2_000008ae137d,27.0
2026-03-26T16:36:50.965630,Temperature_3_000008ac6b12,22.625
2026-03-26T16:36:52.762011,Temperature_1_000008abfdaf,22.125
2026-03-26T16:36:53.560248,Temperature_2_000008ae137d,27.0
2026-03-26T16:36:54.356088,Temperature_3_000008ac6b12,23.0
2026-03-26T16:36:56.168281,Temperature_1_000008abfdaf,22.25
2026-03-26T16:36:57.004083,Temperature_2_000008ae137d,27.0
2026-03-26T16:36:57.811978,Temperature_3_000008ac6b12,23.125
2026-03-26T16:36:59.638290,Temperature_1_000008abfdaf,22.25
2026-03-26T16:37:00.440744,Temperature_2_000008ae137d,27.0
2026-03-26T16:37:01.236053,Temperature_3_000008ac6b12,23.125
2026-03-26T16:37:03.032710,Temperature_1_000008abfdaf,22.25
2026-03-26T16:37:03.827967,Temperature_2_000008ae137d,27.0
2026-03-26T16:37:04.633400,Temperature_3_000008ac6b12,23.25
2026-03-26T16:37:06.426767,Temperature_1_000008abfdaf,22.375
2026-03-26T16:37:07.220248,Temperature_2_000008ae137d,27.25
2026-03-26T16:37:08.020286,Temperature_3_000008ac6b12,23.25
2026-03-26T16:37:09.811936,Temperature_1_000008abfdaf,22.375
2026-03-26T16:37:10.652048,Temperature_2_000008ae137d,27.25
2026-03-26T16:37:11.444256,Temperature_3_000008ac6b12,23.25
2026-03-26T16:37:13.240294,Temperature_1_000008abfdaf,22.5
2026-03-26T16:37:14.052271,Temperature_2_000008ae137d,27.25
2026-03-26T16:37:14.868005,Temperature_3_000008ac6b12,23.375
2026-03-26T16:37:16.660097,Temperature_1_000008abfdaf,22.5
2026-03-26T16:37:17.461351,Temperature_2_000008ae137d,27.25
2026-03-26T16:37:18.264297,Temperature_3_000008ac6b12,23.375
2026-03-26T16:37:20.106746,Temperature_1_000008abfdaf,22.5
2026-03-26T16:37:20.920083,Temperature_2_000008ae137d,27.5
2026-03-26T16:37:21.715983,Temperature_3_000008ac6b12,23.5
2026-03-26T16:37:23.508515,Temperature_1_000008abfdaf,22.625
2026-03-26T16:37:24.313972,Temperature_2_000008ae137d,27.5
2026-03-26T16:37:25.128099,Temperature_3_000008ac6b12,23.625
2026-03-26T16:37:26.968244,Temperature_1_000008abfdaf,22.625
2026-03-26T16:37:27.763996,Temperature_2_000008ae137d,27.5
2026-03-26T16:37:28.564436,Temperature_3_000008ac6b12,23.625
2026-03-26T16:37:30.355992,Temperature_1_000008abfdaf,22.75
2026-03-26T16:37:31.160914,Temperature_2_000008ae137d,27.5
2026-03-26T16:37:31.972096,Temperature_3_000008ac6b12,23.625
2026-03-26T16:37:33.800311,Temperature_1_000008abfdaf,22.75
2026-03-26T16:37:34.612102,Temperature_2_000008ae137d,27.5
2026-03-26T16:37:35.416370,Temperature_3_000008ac6b12,23.75
2026-03-26T16:37:37.208005,Temperature_1_000008abfdaf,22.75
2026-03-26T16:37:38.004022,Temperature_2_000008ae137d,27.5
2026-03-26T16:37:38.804219,Temperature_3_000008ac6b12,23.75
2026-03-26T16:37:40.634859,Temperature_1_000008abfdaf,22.875
2026-03-26T16:37:41.436023,Temperature_2_000008ae137d,27.5
2026-03-26T16:37:42.233536,Temperature_3_000008ac6b12,23.75
2026-03-26T16:37:44.024227,Temperature_1_000008abfdaf,22.875
2026-03-26T16:37:44.820723,Temperature_2_000008ae137d,27.75
2026-03-26T16:37:45.620261,Temperature_3_000008ac6b12,23.75
2026-03-26T16:37:47.416018,Temperature_1_000008abfdaf,23.0
2026-03-26T16:37:48.212513,Temperature_2_000008ae137d,27.75
2026-03-26T16:37:49.012557,Temperature_3_000008ac6b12,23.75
2026-03-26T16:37:50.804265,Temperature_1_000008abfdaf,23.0
2026-03-26T16:37:51.628543,Temperature_2_000008ae137d,27.75
2026-03-26T16:37:52.440400,Temperature_3_000008ac6b12,23.75
2026-03-26T16:37:54.260377,Temperature_1_000008abfdaf,23.125
2026-03-26T16:37:55.064149,Temperature_2_000008ae137d,27.75
2026-03-26T16:37:55.860282,Temperature_3_000008ac6b12,24.0
2026-03-26T16:37:57.667960,Temperature_1_000008abfdaf,23.125
2026-03-26T16:37:58.488660,Temperature_2_000008ae137d,28.0
2026-03-26T16:37:59.412631,Temperature_3_000008ac6b12,24.0
2026-03-26T16:38:01.214365,Temperature_1_000008abfdaf,23.125
2026-03-26T16:38:02.036143,Temperature_2_000008ae137d,28.0
2026-03-26T16:38:02.835985,Temperature_3_000008ac6b12,24.125
2026-03-26T16:38:04.628257,Temperature_1_000008abfdaf,23.25
2026-03-26T16:38:05.428215,Temperature_2_000008ae137d,28.0
2026-03-26T16:38:06.228354,Temperature_3_000008ac6b12,24.125
2026-03-26T16:38:08.021108,Temperature_1_000008abfdaf,23.375
2026-03-26T16:38:08.819939,Temperature_2_000008ae137d,28.0
2026-03-26T16:38:09.620282,Temperature_3_000008ac6b12,24.125
2026-03-26T16:38:11.428152,Temperature_1_000008abfdaf,23.375
2026-03-26T16:38:12.248156,Temperature_2_000008ae137d,28.0
2026-03-26T16:38:13.064114,Temperature_3_000008ac6b12,24.25
2026-03-26T16:38:14.868030,Temperature_1_000008abfdaf,23.375
2026-03-26T16:38:15.671961,Temperature_2_000008ae137d,28.0
2026-03-26T16:38:16.472036,Temperature_3_000008ac6b12,24.25
2026-03-26T16:38:18.264435,Temperature_1_000008abfdaf,23.5
2026-03-26T16:38:19.064082,Temperature_2_000008ae137d,28.25
2026-03-26T16:38:19.860219,Temperature_3_000008ac6b12,24.25
2026-03-26T16:38:21.652149,Temperature_1_000008abfdaf,23.5
2026-03-26T16:38:22.452466,Temperature_2_000008ae137d,28.25
2026-03-26T16:38:23.252565,Temperature_3_000008ac6b12,24.25
2026-03-26T16:38:25.044808,Temperature_1_000008abfdaf,23.5
2026-03-26T16:38:25.843971,Temperature_2_000008ae137d,28.25
2026-03-26T16:38:26.664027,Temperature_3_000008ac6b12,24.375
2026-03-26T16:38:28.468189,Temperature_1_000008abfdaf,23.625
2026-03-26T16:38:29.268013,Temperature_2_000008ae137d,28.25
2026-03-26T16:38:30.072098,Temperature_3_000008ac6b12,24.5
2026-03-26T16:38:31.893297,Temperature_1_000008abfdaf,23.625
2026-03-26T16:38:32.691940,Temperature_2_000008ae137d,28.25
2026-03-26T16:38:33.512234,Temperature_3_000008ac6b12,24.5
2026-03-26T16:38:35.323757,Temperature_1_000008abfdaf,23.75
2026-03-26T16:38:36.140070,Temperature_2_000008ae137d,28.25
2026-03-26T16:38:36.948416,Temperature_3_000008ac6b12,24.5
2026-03-26T16:38:38.740265,Temperature_1_000008abfdaf,23.75
2026-03-26T16:38:39.540497,Temperature_2_000008ae137d,28.25
2026-03-26T16:38:40.381170,Temperature_3_000008ac6b12,24.625
2026-03-26T16:38:42.222251,Temperature_1_000008abfdaf,23.75
2026-03-26T16:38:43.032423,Temperature_2_000008ae137d,28.25
2026-03-26T16:38:43.844247,Temperature_3_000008ac6b12,24.75
2026-03-26T16:38:45.671981,Temperature_1_000008abfdaf,23.875
2026-03-26T16:38:46.540308,Temperature_2_000008ae137d,28.5
2026-03-26T16:38:47.348401,Temperature_3_000008ac6b12,24.75
2026-03-26T16:38:49.152546,Temperature_1_000008abfdaf,23.875
2026-03-26T16:38:49.987992,Temperature_2_000008ae137d,28.5
2026-03-26T16:38:50.803988,Temperature_3_000008ac6b12,24.75
2026-03-26T16:38:52.600176,Temperature_1_000008abfdaf,23.875
2026-03-26T16:38:53.460246,Temperature_2_000008ae137d,28.5
2026-03-26T16:38:54.280322,Temperature_3_000008ac6b12,24.75
2026-03-26T16:38:56.085169,Temperature_1_000008abfdaf,24.0
2026-03-26T16:38:56.885130,Temperature_2_000008ae137d,28.5
2026-03-26T16:38:57.684122,Temperature_3_000008ac6b12,24.875
2026-03-26T16:38:59.480003,Temperature_1_000008abfdaf,24.125
2026-03-26T16:39:00.278559,Temperature_2_000008ae137d,28.5
2026-03-26T16:39:01.076166,Temperature_3_000008ac6b12,24.875
2026-03-26T16:39:02.867981,Temperature_1_000008abfdaf,24.125
2026-03-26T16:39:03.668009,Temperature_2_000008ae137d,28.5
2026-03-26T16:39:04.468853,Temperature_3_000008ac6b12,25.0
2026-03-26T16:39:06.260144,Temperature_1_000008abfdaf,24.125
2026-03-26T16:39:07.068075,Temperature_2_000008ae137d,28.5
2026-03-26T16:39:07.904011,Temperature_3_000008ac6b12,25.0
2026-03-26T16:39:09.716229,Temperature_1_000008abfdaf,24.125
2026-03-26T16:39:10.516481,Temperature_2_000008ae137d,28.5
2026-03-26T16:39:11.316964,Temperature_3_000008ac6b12,25.0
2026-03-26T16:39:13.108060,Temperature_1_000008abfdaf,24.125
2026-03-26T16:39:13.932959,Temperature_2_000008ae137d,28.75
2026-03-26T16:39:14.739936,Temperature_3_000008ac6b12,25.0
2026-03-26T16:39:16.556407,Temperature_1_000008abfdaf,24.125
2026-03-26T16:39:17.364509,Temperature_2_000008ae137d,28.75
2026-03-26T16:39:18.164233,Temperature_3_000008ac6b12,25.0
2026-03-26T16:39:19.956142,Temperature_1_000008abfdaf,24.125
2026-03-26T16:39:20.755947,Temperature_2_000008ae137d,28.75
2026-03-26T16:39:21.580159,Temperature_3_000008ac6b12,25.125
2026-03-26T16:39:23.420856,Temperature_1_000008abfdaf,24.25
2026-03-26T16:39:24.231986,Temperature_2_000008ae137d,28.75
2026-03-26T16:39:25.059981,Temperature_3_000008ac6b12,25.125
2026-03-26T16:39:26.868556,Temperature_1_000008abfdaf,24.25
2026-03-26T16:39:27.668383,Temperature_2_000008ae137d,28.75
2026-03-26T16:39:28.468745,Temperature_3_000008ac6b12,25.125
2026-03-26T16:39:30.265837,Temperature_1_000008abfdaf,24.25
2026-03-26T16:39:31.060789,Temperature_2_000008ae137d,28.75
2026-03-26T16:39:31.860029,Temperature_3_000008ac6b12,25.25
2026-03-26T16:39:33.652431,Temperature_1_000008abfdaf,24.375
2026-03-26T16:39:34.454973,Temperature_2_000008ae137d,29.0
2026-03-26T16:39:35.272060,Temperature_3_000008ac6b12,25.25
2026-03-26T16:39:37.188845,Temperature_1_000008abfdaf,24.375
2026-03-26T16:39:38.004562,Temperature_2_000008ae137d,29.0
2026-03-26T16:39:38.803978,Temperature_3_000008ac6b12,25.375
2026-03-26T16:39:40.600758,Temperature_1_000008abfdaf,24.375
2026-03-26T16:39:41.398425,Temperature_2_000008ae137d,29.0
2026-03-26T16:39:42.201078,Temperature_3_000008ac6b12,25.375
2026-03-26T16:39:44.012477,Temperature_1_000008abfdaf,24.375
2026-03-26T16:39:44.819949,Temperature_2_000008ae137d,29.0
2026-03-26T16:39:45.620341,Temperature_3_000008ac6b12,25.375
2026-03-26T16:39:47.412105,Temperature_1_000008abfdaf,24.5
2026-03-26T16:39:48.216114,Temperature_2_000008ae137d,29.0
2026-03-26T16:39:49.012016,Temperature_3_000008ac6b12,25.375
2026-03-26T16:39:50.836084,Temperature_1_000008abfdaf,24.5
2026-03-26T16:39:51.656048,Temperature_2_000008ae137d,29.25
2026-03-26T16:39:52.469004,Temperature_3_000008ac6b12,25.5
2026-03-26T16:39:54.283230,Temperature_1_000008abfdaf,24.5
2026-03-26T16:39:55.096267,Temperature_2_000008ae137d,29.25
2026-03-26T16:39:55.892930,Temperature_3_000008ac6b12,25.5
2026-03-26T16:39:57.692306,Temperature_1_000008abfdaf,24.625
2026-03-26T16:39:58.483993,Temperature_2_000008ae137d,29.25
2026-03-26T16:39:59.310395,Temperature_3_000008ac6b12,25.5
2026-03-26T16:40:01.116046,Temperature_1_000008abfdaf,24.625
2026-03-26T16:40:01.908052,Temperature_2_000008ae137d,29.25
2026-03-26T16:40:02.707943,Temperature_3_000008ac6b12,25.5
2026-03-26T16:40:04.500090,Temperature_1_000008abfdaf,24.75
2026-03-26T16:40:05.299989,Temperature_2_000008ae137d,29.25
2026-03-26T16:40:06.120071,Temperature_3_000008ac6b12,25.5
2026-03-26T16:40:07.924173,Temperature_1_000008abfdaf,24.75
2026-03-26T16:40:08.740395,Temperature_2_000008ae137d,29.25
2026-03-26T16:40:09.636194,Temperature_3_000008ac6b12,25.5
2026-03-26T16:40:11.448185,Temperature_1_000008abfdaf,24.75
2026-03-26T16:40:12.248125,Temperature_2_000008ae137d,29.25
2026-03-26T16:40:13.044498,Temperature_3_000008ac6b12,25.5
2026-03-26T16:40:14.836444,Temperature_1_000008abfdaf,24.75
2026-03-26T16:40:15.637044,Temperature_2_000008ae137d,29.25
2026-03-26T16:40:16.436210,Temperature_3_000008ac6b12,25.5
2026-03-26T16:40:18.248410,Temperature_1_000008abfdaf,24.75
2026-03-26T16:40:19.060180,Temperature_2_000008ae137d,29.25
2026-03-26T16:40:19.859986,Temperature_3_000008ac6b12,25.75
2026-03-26T16:40:21.652565,Temperature_1_000008abfdaf,24.875
2026-03-26T16:40:22.459269,Temperature_2_000008ae137d,29.5
2026-03-26T16:40:23.261787,Temperature_3_000008ac6b12,25.75
2026-03-26T16:40:25.136100,Temperature_1_000008abfdaf,24.875
2026-03-26T16:40:25.968230,Temperature_2_000008ae137d,29.5
2026-03-26T16:40:26.771931,Temperature_3_000008ac6b12,25.75
2026-03-26T16:40:28.568172,Temperature_1_000008abfdaf,24.875
2026-03-26T16:40:29.368184,Temperature_2_000008ae137d,29.5
2026-03-26T16:40:30.173346,Temperature_3_000008ac6b12,25.75
2026-03-26T16:40:31.989471,Temperature_1_000008abfdaf,24.875
2026-03-26T16:40:32.788335,Temperature_2_000008ae137d,29.5
2026-03-26T16:40:33.589993,Temperature_3_000008ac6b12,25.75
2026-03-26T16:40:35.381342,Temperature_1_000008abfdaf,24.875
2026-03-26T16:40:36.187984,Temperature_2_000008ae137d,29.5
2026-03-26T16:40:36.984750,Temperature_3_000008ac6b12,25.75
2026-03-26T16:40:38.772000,Temperature_1_000008abfdaf,25.0
2026-03-26T16:40:39.596206,Temperature_2_000008ae137d,29.5
2026-03-26T16:40:40.428215,Temperature_3_000008ac6b12,25.75
2026-03-26T16:40:42.232560,Temperature_1_000008abfdaf,25.0
2026-03-26T16:40:43.048450,Temperature_2_000008ae137d,29.5
2026-03-26T16:40:43.859991,Temperature_3_000008ac6b12,25.75
2026-03-26T16:40:45.652218,Temperature_1_000008abfdaf,25.125
2026-03-26T16:40:46.451955,Temperature_2_000008ae137d,29.5
2026-03-26T16:40:47.253438,Temperature_3_000008ac6b12,25.75
2026-03-26T16:40:49.049479,Temperature_1_000008abfdaf,25.125
2026-03-26T16:40:49.844330,Temperature_2_000008ae137d,29.5
2026-03-26T16:40:50.648378,Temperature_3_000008ac6b12,25.75
2026-03-26T16:40:52.440367,Temperature_1_000008abfdaf,25.125
2026-03-26T16:40:53.236888,Temperature_2_000008ae137d,29.75
2026-03-26T16:40:54.060261,Temperature_3_000008ac6b12,25.75
2026-03-26T16:40:55.860002,Temperature_1_000008abfdaf,25.125
2026-03-26T16:40:56.660240,Temperature_2_000008ae137d,29.75
2026-03-26T16:40:57.516540,Temperature_3_000008ac6b12,26.125
2026-03-26T16:40:59.317544,Temperature_1_000008abfdaf,25.125
2026-03-26T16:41:00.136491,Temperature_2_000008ae137d,29.75
2026-03-26T16:41:00.949024,Temperature_3_000008ac6b12,26.125
2026-03-26T16:41:02.740148,Temperature_1_000008abfdaf,25.125
2026-03-26T16:41:03.540260,Temperature_2_000008ae137d,29.75
2026-03-26T16:41:04.411015,Temperature_3_000008ac6b12,26.125
2026-03-26T16:41:06.229603,Temperature_1_000008abfdaf,25.25
2026-03-26T16:41:07.031953,Temperature_2_000008ae137d,29.75
2026-03-26T16:41:07.827978,Temperature_3_000008ac6b12,26.25
2026-03-26T16:41:09.619991,Temperature_1_000008abfdaf,25.25
2026-03-26T16:41:10.424394,Temperature_2_000008ae137d,29.75
2026-03-26T16:41:11.263312,Temperature_3_000008ac6b12,26.25
2026-03-26T16:41:13.076133,Temperature_1_000008abfdaf,25.25
2026-03-26T16:41:13.875929,Temperature_2_000008ae137d,29.75
2026-03-26T16:41:14.675973,Temperature_3_000008ac6b12,26.375
2026-03-26T16:41:16.471980,Temperature_1_000008abfdaf,25.25
2026-03-26T16:41:17.268211,Temperature_2_000008ae137d,29.75
2026-03-26T16:41:18.074347,Temperature_3_000008ac6b12,26.375
2026-03-26T16:41:19.860073,Temperature_1_000008abfdaf,25.25
2026-03-26T16:41:20.712336,Temperature_2_000008ae137d,29.75
2026-03-26T16:41:21.552007,Temperature_3_000008ac6b12,26.375
2026-03-26T16:41:23.364107,Temperature_1_000008abfdaf,25.375
2026-03-26T16:41:24.181166,Temperature_2_000008ae137d,29.75
2026-03-26T16:41:25.039385,Temperature_3_000008ac6b12,26.375
2026-03-26T16:41:26.835942,Temperature_1_000008abfdaf,25.375
2026-03-26T16:41:27.664442,Temperature_2_000008ae137d,29.75
2026-03-26T16:41:28.500057,Temperature_3_000008ac6b12,26.5
2026-03-26T16:41:30.296329,Temperature_1_000008abfdaf,25.375
2026-03-26T16:41:31.091950,Temperature_2_000008ae137d,29.75
2026-03-26T16:41:31.893287,Temperature_3_000008ac6b12,26.5
2026-03-26T16:41:33.687993,Temperature_1_000008abfdaf,25.375
2026-03-26T16:41:34.487040,Temperature_2_000008ae137d,30.0
2026-03-26T16:41:35.284260,Temperature_3_000008ac6b12,26.5
2026-03-26T16:41:37.096155,Temperature_1_000008abfdaf,25.5
2026-03-26T16:41:37.908014,Temperature_2_000008ae137d,30.0
2026-03-26T16:41:38.707931,Temperature_3_000008ac6b12,26.5
2026-03-26T16:41:40.501422,Temperature_1_000008abfdaf,25.5
2026-03-26T16:41:41.322753,Temperature_2_000008ae137d,30.0
2026-03-26T16:41:42.132365,Temperature_3_000008ac6b12,26.5
2026-03-26T16:41:43.928159,Temperature_1_000008abfdaf,25.625
2026-03-26T16:41:44.728014,Temperature_2_000008ae137d,30.0
2026-03-26T16:41:45.525231,Temperature_3_000008ac6b12,26.625
2026-03-26T16:41:47.317240,Temperature_1_000008abfdaf,25.625
2026-03-26T16:41:48.119162,Temperature_2_000008ae137d,30.0
2026-03-26T16:41:48.916718,Temperature_3_000008ac6b12,26.625
2026-03-26T16:41:50.708279,Temperature_1_000008abfdaf,25.625
2026-03-26T16:41:51.524900,Temperature_2_000008ae137d,30.0
2026-03-26T16:41:52.344013,Temperature_3_000008ac6b12,26.625
2026-03-26T16:41:54.132783,Temperature_1_000008abfdaf,25.625
2026-03-26T16:41:54.960175,Temperature_2_000008ae137d,30.0
2026-03-26T16:41:55.763940,Temperature_3_000008ac6b12,26.625
2026-03-26T16:41:57.556434,Temperature_1_000008abfdaf,25.75
2026-03-26T16:41:58.356929,Temperature_2_000008ae137d,30.0
2026-03-26T16:41:59.155998,Temperature_3_000008ac6b12,26.625
2026-03-26T16:42:00.948183,Temperature_1_000008abfdaf,25.75
2026-03-26T16:42:01.755977,Temperature_2_000008ae137d,30.0
2026-03-26T16:42:02.548242,Temperature_3_000008ac6b12,26.625
2026-03-26T16:42:04.373915,Temperature_1_000008abfdaf,25.75
2026-03-26T16:42:05.176128,Temperature_2_000008ae137d,30.0
2026-03-26T16:42:05.975960,Temperature_3_000008ac6b12,26.625
2026-03-26T16:42:07.796056,Temperature_1_000008abfdaf,25.75
2026-03-26T16:42:08.597477,Temperature_2_000008ae137d,30.0
2026-03-26T16:42:09.396125,Temperature_3_000008ac6b12,26.625
2026-03-26T16:42:11.215344,Temperature_1_000008abfdaf,25.875
2026-03-26T16:42:12.020011,Temperature_2_000008ae137d,30.0
2026-03-26T16:42:12.819986,Temperature_3_000008ac6b12,26.875
2026-03-26T16:42:14.612122,Temperature_1_000008abfdaf,26.0
2026-03-26T16:42:15.432524,Temperature_2_000008ae137d,30.0
2026-03-26T16:42:16.248161,Temperature_3_000008ac6b12,26.875
2026-03-26T16:42:18.040452,Temperature_1_000008abfdaf,26.0
2026-03-26T16:42:18.836387,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:19.660360,Temperature_3_000008ac6b12,27.0
2026-03-26T16:42:21.464059,Temperature_1_000008abfdaf,26.0
2026-03-26T16:42:22.283982,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:23.092159,Temperature_3_000008ac6b12,26.875
2026-03-26T16:42:24.915751,Temperature_1_000008abfdaf,26.125
2026-03-26T16:42:25.716182,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:26.520731,Temperature_3_000008ac6b12,26.875
2026-03-26T16:42:28.328437,Temperature_1_000008abfdaf,26.125
2026-03-26T16:42:29.165722,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:30.000033,Temperature_3_000008ac6b12,26.875
2026-03-26T16:42:31.799977,Temperature_1_000008abfdaf,26.125
2026-03-26T16:42:32.597081,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:33.411994,Temperature_3_000008ac6b12,26.875
2026-03-26T16:42:35.220052,Temperature_1_000008abfdaf,26.125
2026-03-26T16:42:36.020190,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:36.819931,Temperature_3_000008ac6b12,27.0
2026-03-26T16:42:38.628234,Temperature_1_000008abfdaf,26.125
2026-03-26T16:42:39.444234,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:40.264494,Temperature_3_000008ac6b12,27.125
2026-03-26T16:42:42.068537,Temperature_1_000008abfdaf,26.25
2026-03-26T16:42:42.868005,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:43.667987,Temperature_3_000008ac6b12,27.125
2026-03-26T16:42:45.460423,Temperature_1_000008abfdaf,26.25
2026-03-26T16:42:46.265658,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:47.064345,Temperature_3_000008ac6b12,27.125
2026-03-26T16:42:48.852770,Temperature_1_000008abfdaf,26.25
2026-03-26T16:42:49.656343,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:50.496202,Temperature_3_000008ac6b12,27.125
2026-03-26T16:42:52.308730,Temperature_1_000008abfdaf,26.375
2026-03-26T16:42:53.109358,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:53.917422,Temperature_3_000008ac6b12,27.125
2026-03-26T16:42:55.731963,Temperature_1_000008abfdaf,26.5
2026-03-26T16:42:56.532311,Temperature_2_000008ae137d,30.25
2026-03-26T16:42:57.333674,Temperature_3_000008ac6b12,27.125
2026-03-26T16:42:59.154844,Temperature_1_000008abfdaf,26.5
2026-03-26T16:42:59.975992,Temperature_2_000008ae137d,30.25
2026-03-26T16:43:00.787984,Temperature_3_000008ac6b12,27.125
2026-03-26T16:43:02.580603,Temperature_1_000008abfdaf,26.5
2026-03-26T16:43:03.388761,Temperature_2_000008ae137d,30.25
2026-03-26T16:43:04.235026,Temperature_3_000008ac6b12,27.125
2026-03-26T16:43:06.076483,Temperature_1_000008abfdaf,26.625
2026-03-26T16:43:06.867937,Temperature_2_000008ae137d,30.25
2026-03-26T16:43:07.667994,Temperature_3_000008ac6b12,27.125
2026-03-26T16:43:09.464248,Temperature_1_000008abfdaf,26.625
2026-03-26T16:43:10.261295,Temperature_2_000008ae137d,30.25
2026-03-26T16:43:11.060041,Temperature_3_000008ac6b12,27.125
2026-03-26T16:43:12.851953,Temperature_1_000008abfdaf,26.625
2026-03-26T16:43:13.656779,Temperature_2_000008ae137d,30.5
2026-03-26T16:43:14.473218,Temperature_3_000008ac6b12,27.125
2026-03-26T16:43:16.279992,Temperature_1_000008abfdaf,26.75
2026-03-26T16:43:17.076193,Temperature_2_000008ae137d,30.5
2026-03-26T16:43:17.877220,Temperature_3_000008ac6b12,27.125
2026-03-26T16:43:19.668302,Temperature_1_000008abfdaf,26.75
2026-03-26T16:43:20.468069,Temperature_2_000008ae137d,30.5
2026-03-26T16:43:21.272225,Temperature_3_000008ac6b12,27.125
2026-03-26T16:43:23.093679,Temperature_1_000008abfdaf,26.75
2026-03-26T16:43:23.892323,Temperature_2_000008ae137d,30.5
2026-03-26T16:43:24.700320,Temperature_3_000008ac6b12,27.25
2026-03-26T16:43:26.556470,Temperature_1_000008abfdaf,26.625
2026-03-26T16:43:27.348588,Temperature_2_000008ae137d,30.5
2026-03-26T16:43:28.152326,Temperature_3_000008ac6b12,27.25
2026-03-26T16:43:29.977094,Temperature_1_000008abfdaf,26.625
2026-03-26T16:43:30.771928,Temperature_2_000008ae137d,30.5
2026-03-26T16:43:31.578145,Temperature_3_000008ac6b12,27.25
2026-03-26T16:43:33.364142,Temperature_1_000008abfdaf,26.625
2026-03-26T16:43:34.163976,Temperature_2_000008ae137d,30.5
2026-03-26T16:43:34.964635,Temperature_3_000008ac6b12,27.375
2026-03-26T16:43:36.771935,Temperature_1_000008abfdaf,26.75
2026-03-26T16:43:37.588932,Temperature_2_000008ae137d,30.5
2026-03-26T16:43:38.455000,Temperature_3_000008ac6b12,27.375
2026-03-26T16:43:40.276177,Temperature_1_000008abfdaf,26.75
2026-03-26T16:43:41.096202,Temperature_2_000008ae137d,30.5
2026-03-26T16:43:41.908236,Temperature_3_000008ac6b12,27.375
2026-03-26T16:43:43.699944,Temperature_1_000008abfdaf,26.75
2026-03-26T16:43:44.503997,Temperature_2_000008ae137d,30.5
2026-03-26T16:43:45.327547,Temperature_3_000008ac6b12,27.375
2026-03-26T16:43:47.124800,Temperature_1_000008abfdaf,26.875
2026-03-26T16:43:47.928041,Temperature_2_000008ae137d,30.5
2026-03-26T16:43:48.724011,Temperature_3_000008ac6b12,27.375
2026-03-26T16:43:50.516066,Temperature_1_000008abfdaf,26.875
